FID_Orig,longitude,latitude,education,income,povertylevel,pct_white,pct_black,pct_americanindianandalaskanativ,pct_asian,pct_nativehawaiianandotherpacifi,pct_someotherrace,pct_twoormoreraces,sale_year,parcel_distance,secchi,distance_shoreline,distance_nyc,distance_golf,distance_park,wateraccess,bayfront,waterhouse,parcel_area,parcel_length,fullbathrooms,totalbathrooms,totalbathroomsedited,totallivingarea,saleprice,.0025FMV,assessedvalue,valuedifference,soldmorethanonceinyear,soldmorethanonceovertheyears,saleacres,nmbofparcels,wqdistance,shorelinedistance,shorelinedistancedv3_1000,shorelinedistancedv1000_2000,shorelinedistancedv2000_3000,shorelinedistancedv3000_4000,wq_shorelinedistancecv,lnsecchi,lnsalesprice,lnsaleprice,wqshorelinedistancedv3_1000,wqshorelinedistancedv1000_2000,wqshorelinedistancedv2000_3000,wqshorelinedistancedv3000_4000,wqwateraccess,wqbayfront,wqwaterhouse,dv_2002,dv_2003,dv_2004,dv_2005,dv_2006,dv_2007,dv_2008,dv_2009,dv_2010,dv_2011,dv_2012,dv_2013,dv_2014,dv_2015
137680,-73.68822,40.64218,65.8064,139118,0,100,0,0,0,0,0,0,2014,571.2798,1.333333,563.0153,3359.496,820.5626,19.65088,0,0,0,13956.67,617.0683,2,2,2,2039,650000,1073,429200,220800,0,0,0.34,1,750.6871,1,1,0,0,0,1.333333,0.2876821,13.38473,13.38473,1.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
96292,-73.68418,40.64484,65.8064,139118,0,100,0,0,0,0,0,0,2013,1006.08,1.083333,994.7488,3588.448,1159,5.259007,0,0,0,9966.221,434.0307,2,3,2.5,1980,334000,878,351200,-17200,0,0,0.22,1,1077.645,1,1,0,0,0,1.083333,0.0800427,12.7189,12.7189,1.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
68130,-73.68826,40.64129,65.8064,139118,0,100,0,0,0,0,0,0,2015,485.1982,1,476.3289,3394.886,722.5081,99.48358,0,0,0,6223.762,326.4495,2,2,2,1747,585000,1386,554400,30600,0,0,0.14,1,476.3289,1,1,0,0,0,1,0,13.27937,13.27937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68130,-73.68826,40.64129,65.8064,139118,0,100,0,0,0,0,0,0,2015,485.1982,1,476.3289,3394.886,722.5081,99.48358,0,0,0,6223.762,326.4495,2,2,2,1747,585000,1386,554400,30600,0,0,0.14,1,476.3289,1,1,0,0,0,1,0,13.27937,13.27937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62604,-73.6788,40.64579,38.3607,111250,2.054795,100,0,0,0,0,0,0,2012,1098.094,1.370089,1103.469,4005.094,1184.543,466.7877,0,0,0,4837.273,293.6252,2,2,2,1467,415000,775,310000,105000,0,0,0.11,1,1511.851,2,0,1,0,0,2.740179,0.314876,12.93603,12.93603,0,1.370089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
105825,-73.67922,40.6456,38.3607,111250,2.054795,100,0,0,0,0,0,0,2015,1107.369,1,1113.369,3974.48,1172.079,426.6704,0,0,0,5092.559,308.0344,4,5,4.5,4714,510000,1050,420000,90000,0,0,0.12,1,1113.369,2,0,1,0,0,2,0,13.14217,13.14217,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105825,-73.67922,40.6456,38.3607,111250,2.054795,100,0,0,0,0,0,0,2015,1107.369,1,1113.369,3974.48,1172.079,426.6704,0,0,0,5092.559,308.0344,4,5,4.5,4714,510000,1050,420000,90000,0,0,0.12,1,1113.369,2,0,1,0,0,2,0,13.14217,13.14217,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126761,-73.67918,40.64601,38.3607,111250,2.054795,100,0,0,0,0,0,0,2014,1138.129,1.348438,1143.609,3968.252,1215.79,442.8079,0,0,0,8488.817,440.6573,3,3,3,4061,310050,1023,409200,-99150,0,0,0.19,1,1542.086,2,0,1,0,0,2.696875,0.2989466,12.64449,12.64449,0,1.348438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34729,-73.67841,40.64516,38.3607,111250,2.054795,100,0,0,0,0,0,0,2015,1024.238,1,1029.99,4053.077,1109.434,487.5605,0,0,0,5316.237,303.4848,3,4,3.5,3913,725000,1492,596800,128200,0,0,0.12,1,1029.99,2,0,1,0,0,2,0,13.49393,13.49393,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34729,-73.67841,40.64516,38.3607,111250,2.054795,100,0,0,0,0,0,0,2015,1024.238,1,1029.99,4053.077,1109.434,487.5605,0,0,0,5316.237,303.4848,3,4,3.5,3913,725000,1492,596800,128200,0,0,0.12,1,1029.99,2,0,1,0,0,2,0,13.49393,13.49393,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
138103,-73.67783,40.64503,34.3284,74107,9.744409,96.1661,0,0,1.4377,0,2.39617,0,2014,980.5384,1.348438,985.8621,4103.639,1086.443,534.7447,0,0,0,4817.138,292.1941,3,5,4,5586,395000,1139,455600,-60600,0,0,0.11,1,1329.374,1,1,0,0,0,1.348438,0.2989466,12.88664,12.88664,1.348438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
161034,-73.67862,40.64437,34.3284,74107,9.744409,96.1661,0,0,1.4377,0,2.39617,0,2012,973.9108,1.369401,982.6824,4056.593,1027.442,469.0133,0,0,0,5460.42,303.4484,4,4,4,4847,470000,938,375200,94800,0,0,0.13,1,1345.687,1,1,0,0,0,1.369401,0.3143738,13.06049,13.06049,1.369401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
94713,-73.677,40.64371,34.3284,74107,9.744409,96.1661,0,0,1.4377,0,2.39617,0,2015,826.5257,1,832.8092,4207.065,932.522,614.2568,0,0,0,5168.858,308.6935,3,4,3.5,2985,595000,1398,559200,35800,0,0,0.12,1,832.8092,1,1,0,0,0,1,0,13.29632,13.29632,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94713,-73.677,40.64371,34.3284,74107,9.744409,96.1661,0,0,1.4377,0,2.39617,0,2015,826.5257,1,832.8092,4207.065,932.522,614.2568,0,0,0,5168.858,308.6935,3,4,3.5,2985,595000,1398,559200,35800,0,0,0.12,1,832.8092,1,1,0,0,0,1,0,13.29632,13.29632,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
178433,-73.67749,40.64426,34.3284,74107,9.744409,96.1661,0,0,1.4377,0,2.39617,0,2015,898.9281,1,904.9358,4151.662,998.1194,564.7918,0,0,0,10491.55,505.6982,2,3,2.5,4056,490000,863,345200,144800,0,0,0.25,1,904.9358,1,1,0,0,0,1,0,13.10216,13.10216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
178433,-73.67749,40.64426,34.3284,74107,9.744409,96.1661,0,0,1.4377,0,2.39617,0,2015,898.9281,1,904.9358,4151.662,998.1194,564.7918,0,0,0,10491.55,505.6982,2,3,2.5,4056,490000,863,345200,144800,0,0,0.25,1,904.9358,1,1,0,0,0,1,0,13.10216,13.10216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
168293,-73.67706,40.64421,34.3284,74107,9.744409,96.1661,0,0,1.4377,0,2.39617,0,2014,868.9542,1.348438,874.5285,4189.277,987.7029,602.4987,0,0,0,4936.473,299.8479,3,4,3.5,4477,625000,1041,416400,208600,0,0,0.12,2,1179.247,1,1,0,0,0,1.348438,0.2989466,13.34551,13.34551,1.348438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
114471,-73.67116,40.64147,71.7098,192852,5.725971,100,0,0,0,0,0,0,2014,345.5006,1.348438,341.2073,4750.891,780.4995,1156.917,0,0,0,5572.314,295.7204,4,5,4.5,3942,475000,728,291200,183800,0,0,0.13,1,460.0968,1,1,0,0,0,1.348438,0.2989466,13.07107,13.07107,1.348438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171937,-73.67104,40.64088,71.7098,192852,5.725971,100,0,0,0,0,0,0,2014,279.9565,1.348438,276.4436,4779.462,728.0103,1173.792,0,0,0,5977.646,315.7627,3,3,3,1960,420000,981,392400,27600,0,1,0.14,1,372.767,1,1,0,0,0,1.348438,0.2989466,12.94801,12.94801,1.348438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
86774,-73.68684,40.63454,77.5,206250,1.960784,98.0392,0,0,1.96078,0,0,0,2014,335.3122,1.34403,319.0364,3858.112,90.91289,827.1193,0,0,0,44099.71,867.625,2,3,2.5,2307,900000,2227,890800,9200,0,0,1,1,428.7946,1,1,0,0,0,1.34403,0.2956727,13.71015,13.71015,1.34403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
156065,-73.68577,40.63412,77.5,206250,1.960784,98.0392,0,0,1.96078,0,0,0,2015,278.4363,1,253.77,3959.581,192.0054,882.956,0,0,0,48322.21,968.2078,2,3,2.5,1905,1250000,2109,843600,406400,0,0,1.1,1,253.77,1,1,0,0,0,1,0,14.03865,14.03865,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156065,-73.68577,40.63412,77.5,206250,1.960784,98.0392,0,0,1.96078,0,0,0,2015,278.4363,1,253.77,3959.581,192.0054,882.956,0,0,0,48322.21,968.2078,2,3,2.5,1905,1250000,2109,843600,406400,0,0,1.1,1,253.77,1,1,0,0,0,1,0,14.03865,14.03865,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
167720,-73.68474,40.63868,77.5,206250,1.960784,98.0392,0,0,1.96078,0,0,0,2015,552.5739,1,543.1719,3787.246,506.7792,432.9612,0,0,0,14833.69,501.6942,2,2,2,2300,720000,1400,560000,160000,0,0,0.37,1,543.1719,1,1,0,0,0,1,0,13.48701,13.48701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
167720,-73.68474,40.63868,77.5,206250,1.960784,98.0392,0,0,1.96078,0,0,0,2015,552.5739,1,543.1719,3787.246,506.7792,432.9612,0,0,0,14833.69,501.6942,2,2,2,2300,720000,1400,560000,160000,0,0,0.37,1,543.1719,1,1,0,0,0,1,0,13.48701,13.48701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156488,-73.68507,40.63836,77.5,206250,1.960784,98.0392,0,0,1.96078,0,0,0,2013,516.9028,1.083333,507.8017,3777.576,462.2096,449.6344,0,0,0,25467.68,659.6403,3,3,3,2738,630000,2152,860800,-230800,0,0,0.61,1,550.1185,1,1,0,0,0,1.083333,0.0800427,13.35348,13.35348,1.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
134340,-73.67182,40.64008,71.7098,192852,5.725971,100,0,0,0,0,0,0,2012,231.7898,1.370089,236.835,4743.42,617.9828,1130.052,0,0,0,6682.6,334.4211,2,3,2.5,2783,555000,1276,510400,44600,0,0,0.15,1,324.4852,1,1,0,0,0,1.370089,0.314876,13.22672,13.22672,1.370089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
67093,-73.67057,40.6398,71.7098,192852,5.725971,100,0,0,0,0,0,0,2014,154.2157,1.348438,150.9611,4853.552,651.3152,1063.801,0,0,0,6825.786,337.7139,3,3,3,1827,450000,1109,443600,6400,0,0,0.15,1,203.5617,1,1,0,0,0,1.348438,0.2989466,13.017,13.017,1.348438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31753,-73.67059,40.63962,71.7098,192852,5.725971,100,0,0,0,0,0,0,2013,135.1762,1.068229,133.4221,4858.201,634.1368,1051.95,0,0,0,6895.841,338.7522,2,3,2.5,1802,315000,1255,502000,-187000,0,1,0.15,1,142.5254,1,1,0,0,0,1.068229,0.0660021,12.66033,12.66033,1.068229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36554,-73.67094,40.63983,71.7098,192852,5.725971,100,0,0,0,0,0,0,2013,167.5721,1.068229,168.2083,4823.363,634.7186,1089.038,0,0,0,6852.26,338.3859,3,3,3,2070,617500,1053,421200,196300,0,0,0.15,1,179.685,1,1,0,0,0,1.068229,0.0660021,13.33343,13.33343,1.068229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
133777,-73.67212,40.63732,71.7098,192852,5.725971,100,0,0,0,0,0,0,2015,71.44308,1,72.24103,4824.8,359.8657,824.5696,0,0,0,11559.92,427.3687,3,3,3,1936,720000,1228,491200,228800,0,0,0.26,1,72.24103,1,1,0,0,0,1,0,13.48701,13.48701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133777,-73.67212,40.63732,71.7098,192852,5.725971,100,0,0,0,0,0,0,2015,71.44308,1,72.24103,4824.8,359.8657,824.5696,0,0,0,11559.92,427.3687,3,3,3,1936,720000,1228,491200,228800,0,0,0.26,1,72.24103,1,1,0,0,0,1,0,13.48701,13.48701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107238,-73.67207,40.63782,71.7098,192852,5.725971,100,0,0,0,0,0,0,2014,89.87051,1.350406,106.5925,4808.486,401.7931,880.2651,0,0,0,10478.47,412.2471,3,4,3.5,2022,665000,1223,489200,175800,0,0,0.24,1,143.9432,1,1,0,0,0,1.350406,0.3004056,13.40754,13.40754,1.350406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
149510,-73.6702,40.63874,43.3588,96713,7.977208,92.0228,0,0,0,0,7.97721,0,2015,31.95244,1,34.73604,4921.355,586.1014,965.1844,0,0,0,7282.658,341.8432,1,2,1.5,2352,300000,1122,448800,-148800,0,0,0.17,1,34.73604,1,1,0,0,0,1,0,12.61154,12.61154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
149510,-73.6702,40.63874,43.3588,96713,7.977208,92.0228,0,0,0,0,7.97721,0,2015,31.95244,1,34.73604,4921.355,586.1014,965.1844,0,0,0,7282.658,341.8432,1,2,1.5,2352,300000,1122,448800,-148800,0,0,0.17,1,34.73604,1,1,0,0,0,1,0,12.61154,12.61154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
173125,-73.67588,40.63616,71.7098,192852,5.725971,100,0,0,0,0,0,0,2015,277.2689,1,299.7081,4584.103,88.32612,693.2936,0,0,0,11610.6,439.1437,2,2,2,1924,450000,814,325600,124400,0,0,0.26,1,299.7081,1,1,0,0,0,1,0,13.017,13.017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
173125,-73.67588,40.63616,71.7098,192852,5.725971,100,0,0,0,0,0,0,2015,277.2689,1,299.7081,4584.103,88.32612,693.2936,0,0,0,11610.6,439.1437,2,2,2,1924,450000,814,325600,124400,0,0,0.26,1,299.7081,1,1,0,0,0,1,0,13.017,13.017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
159102,-73.67605,40.63681,71.7098,192852,5.725971,100,0,0,0,0,0,0,2014,323.0615,1.347347,342.4966,4541.353,161.047,766.2038,0,0,0,6932.517,342.8111,2,2,2,1802,617500,1093,437200,180300,0,0,0.16,1,461.4617,1,1,0,0,0,1.347347,0.2981372,13.33343,13.33343,1.347347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
66102,-73.66953,40.63857,43.3588,96713,7.977208,92.0228,0,0,0,0,7.97721,0,2013,48.17479,1.068229,23.15462,4981.023,618.0737,908.9128,0,0,0,6320.924,351.0005,2,3,2.5,1704,210000,758,303200,-93200,0,1,0.14,1,24.73444,1,1,0,0,0,1.068229,0.0660021,12.25486,12.25486,1.068229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
131911,-73.67932,40.63943,77.5,206250,1.960784,98.0392,0,0,1.96078,0,0,0,2013,703.4726,1.067886,699.4284,4171.956,539.4796,666.2565,0,0,0,11188.07,426.15,3,3,3,2622,665000,1558,623200,41800,0,0,0.25,1,746.9095,1,1,0,0,0,1.067886,0.0656805,13.40754,13.40754,1.067886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
113923,-73.68946,40.64209,65.8064,139118,0,100,0,0,0,0,0,0,2014,521.2723,1.333333,514.2487,3266.739,810.7787,69.82896,0,0,0,14865.64,486.6154,1,2,1.5,1187,640000,1147,458800,181200,0,0,0.34,1,685.6649,1,1,0,0,0,1.333333,0.2876821,13.36922,13.36922,1.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
148860,-73.68943,40.64111,65.8064,139118,0,100,0,0,0,0,0,0,2015,420.8548,1,413.1901,3312.524,702.6321,165.4557,0,0,0,10781.19,420.8271,2,3,2.5,2488,635000,1053,421200,213800,0,0,0.24,1,413.1901,1,1,0,0,0,1,0,13.36138,13.36138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148860,-73.68943,40.64111,65.8064,139118,0,100,0,0,0,0,0,0,2015,420.8548,1,413.1901,3312.524,702.6321,165.4557,0,0,0,10781.19,420.8271,2,3,2.5,2488,635000,1053,421200,213800,0,0,0.24,1,413.1901,1,1,0,0,0,1,0,13.36138,13.36138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147829,-73.68868,40.6418,65.8064,139118,0,100,0,0,0,0,0,0,2014,517.121,1.333333,509.0527,3339.835,779.3209,75.64656,0,0,0,11451.51,437.9393,2,3,2.5,2122,522500,1024,409600,112900,0,0,0.26,1,678.7369,1,1,0,0,0,1.333333,0.2876821,13.16638,13.16638,1.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
134369,-73.67941,40.64111,65.8064,139118,0,100,0,0,0,0,0,0,2014,810.0433,1.349431,805.496,4099.051,706.0775,535.8441,0,0,0,8448.134,370.0067,1,1,1,1707,512500,1289,515600,-3100,0,0,0.18,1,1086.961,1,1,0,0,0,1.349431,0.2996831,13.14706,13.14706,1.349431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55577,-73.67938,40.64133,65.8064,139118,0,100,0,0,0,0,0,0,2013,821.1196,1.067021,819.1666,4092.973,727.4379,523.8676,0,0,0,8124.991,363.3841,2,2,2,2052,680000,1258,503200,176800,0,0,0.18,1,874.0683,1,1,0,0,0,1.067021,0.064871,13.42985,13.42985,1.067021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54523,-73.6789,40.64085,34.3284,74107,9.744409,96.1661,0,0,1.4377,0,2.39617,0,2015,758.3448,1,753.7899,4149.008,661.5886,587.6312,0,0,0,7754.275,356.6697,2,2,2,1828,810000,1325,530000,280000,0,0,0.18,2,753.7899,1,1,0,0,0,1,0,13.60479,13.60479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54523,-73.6789,40.64085,34.3284,74107,9.744409,96.1661,0,0,1.4377,0,2.39617,0,2015,758.3448,1,753.7899,4149.008,661.5886,587.6312,0,0,0,7754.275,356.6697,2,2,2,1828,810000,1325,530000,280000,0,0,0.18,2,753.7899,1,1,0,0,0,1,0,13.60479,13.60479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77702,-73.67886,40.64123,34.3284,74107,9.744409,96.1661,0,0,1.4377,0,2.39617,0,2013,777.9789,1.067021,778.2112,4138.1,699.582,567.0782,0,0,0,11721.5,435.3489,1,2,1.5,1580,550000,1222,488800,61200,0,0,0.28,1,830.368,1,1,0,0,0,1.067021,0.064871,13.21767,13.21767,1.067021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40609,-73.67883,40.64156,34.3284,74107,9.744409,96.1661,0,0,1.4377,0,2.39617,0,2014,796.2953,1.350406,800.7118,4129.013,733.1514,551.2968,0,0,0,12244.81,445.9781,2,2,2,1387,695000,1111,444400,250600,0,0,0.28,1,1081.286,1,1,0,0,0,1.350406,0.3004056,13.45167,13.45167,1.350406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47589,-73.68282,40.6541,37.3007,132143,7.75,80.75,4.5,0,4.5,0,0,10.25,2014,1967.462,1.333333,1959.937,3572.511,2162.813,504.2108,0,0,0,5946.175,318.6068,3,3,3,2987,515000,680,272000,243000,0,0,0.14,1,2613.249,2,0,1,0,0,2.666667,0.2876821,13.15192,13.15192,0,1.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51399,-73.68187,40.65379,37.3007,132143,7.75,80.75,4.5,0,4.5,0,0,10.25,2014,1967.06,1.333333,1959.211,3652.51,2108.873,581.5505,0,0,0,9693.539,387.7865,4,4,4,3494,475000,740,296000,179000,0,0,0.21,1,2612.281,2,0,1,0,0,2.666667,0.2876821,13.07107,13.07107,0,1.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
83696,-73.68299,40.65327,37.3007,132143,7.75,80.75,4.5,0,4.5,0,0,10.25,2014,1876.724,1.333333,1869.118,3557.705,2078.541,573.2765,0,0,0,8104.389,364.3371,2,3,2.5,2055,313000,662,264800,48200,0,0,0.19,1,2492.157,2,0,1,0,0,2.666667,0.2876821,12.65396,12.65396,0,1.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1190,-73.6832,40.65341,37.3007,132143,7.75,80.75,4.5,0,4.5,0,0,10.25,2015,1884.503,1,1876.983,3540.353,2098.26,551.4102,0,0,0,6967.454,339.5531,3,4,3.5,2221,398600,664,265600,133000,0,0,0.16,1,1876.983,2,0,1,0,0,2,0,12.89571,12.89571,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70925,-73.68416,40.65279,37.3007,132143,7.75,80.75,4.5,0,4.5,0,0,10.25,2013,1791.828,1.083333,1784.522,3459.985,2024.258,580.6024,0,0,0,6795.938,364.805,1,2,1.5,2112,290000,551,220400,69600,0,0,0.19,1,1933.232,2,0,1,0,0,2.166667,0.0800427,12.57764,12.57764,0,1.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
169470,-73.68462,40.65289,37.3007,132143,7.75,80.75,4.5,0,4.5,0,0,10.25,2013,1789.156,1.083333,1782.027,3420.185,2029.415,558.3428,0,0,0,6051.2,321.6558,4,5,4.5,2417,255000,801,320400,-65400,0,0,0.14,1,1930.529,2,0,1,0,0,2.166667,0.0800427,12.44902,12.44902,0,1.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
117796,-73.68555,40.65348,37.3007,132143,7.75,80.75,4.5,0,4.5,0,0,10.25,2015,1828.094,1,1820.254,3341.556,2084.844,478.5839,0,0,0,5334.197,308.9686,1,2,1.5,1968,340000,721,288400,51600,0,0,0.13,1,1820.254,2,0,1,0,0,2,0,12.7367,12.7367,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117796,-73.68555,40.65348,37.3007,132143,7.75,80.75,4.5,0,4.5,0,0,10.25,2015,1828.094,1,1820.254,3341.556,2084.844,478.5839,0,0,0,5334.197,308.9686,1,2,1.5,1968,340000,721,288400,51600,0,0,0.13,1,1820.254,2,0,1,0,0,2,0,12.7367,12.7367,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131303,-73.67702,40.64199,42.9938,72500,0,98.7624,0,0,0,0,0,1.23762,2014,698.858,1.347635,712.9878,4258.661,743.2325,671.4752,0,0,0,6428.744,328.7938,3,3,3,2940,555000,864,345600,209400,0,0,0.19,1,960.8474,1,1,0,0,0,1.347635,0.2983512,13.22672,13.22672,1.347635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
107367,-73.67651,40.64204,42.9938,72500,0,98.7624,0,0,0,0,0,1.23762,2013,667.035,1.069032,680.9268,4299.394,742.9055,710.8738,0,0,0,6975.133,338.4794,2,2,2,2586,675000,1557,622800,52200,0,0,0.16,1,727.9323,1,1,0,0,0,1.069032,0.0667532,13.42247,13.42247,1.069032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
178146,-73.68598,40.64282,65.8064,139118,0,100,0,0,0,0,0,0,2014,735.3898,1.333333,723.6155,3511.672,905.8767,19.89186,0,0,0,16063.57,529.6664,3,3,3,4345,680000,938,375200,304800,0,0,0.34,1,964.8207,1,1,0,0,0,1.333333,0.2876821,13.42985,13.42985,1.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
140980,-73.68458,40.64434,65.8064,139118,0,100,0,0,0,0,0,0,2013,941.2448,1.083333,929.7155,3571.693,1096.21,0,0,0,0,15646.79,553.2759,2,2,2,1833,625000,1452,580800,44200,0,0,0.36,1,1007.192,1,1,0,0,0,1.083333,0.0800427,13.34551,13.34551,1.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
138654,-73.68311,40.64123,65.8064,139118,0,100,0,0,0,0,0,0,2013,796.3859,1.083333,783.6979,3801.085,820.5684,316.3229,0,0,0,6946.919,338.5573,4,4,4,3189,400000,1353,541200,-141200,0,0,0.16,1,849.006,1,1,0,0,0,1.083333,0.0800427,12.89922,12.89922,1.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
120082,-73.68127,40.64053,65.8064,139118,0,100,0,0,0,0,0,0,2013,897.2438,1.083333,887.1739,3973.729,734.6648,467.8741,0,0,0,7471.499,401.3763,3,3,3,2282,565000,1289,515600,49400,0,0,0.15,1,961.1051,1,1,0,0,0,1.083333,0.0800427,13.24458,13.24458,1.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
178690,-73.68407,40.64074,65.8064,139118,0,100,0,0,0,0,0,0,2015,698.6482,1,686.0195,3745.083,735.0073,298.0853,0,0,0,7691.734,419.3154,3,4,3.5,2920,560000,849,339600,220400,0,0,0.18,1,686.0195,1,1,0,0,0,1,0,13.23569,13.23569,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
178690,-73.68407,40.64074,65.8064,139118,0,100,0,0,0,0,0,0,2015,698.6482,1,686.0195,3745.083,735.0073,298.0853,0,0,0,7691.734,419.3154,3,4,3.5,2920,560000,849,339600,220400,0,0,0.18,1,686.0195,1,1,0,0,0,1,0,13.23569,13.23569,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68481,-73.68435,40.64056,65.8064,139118,0,100,0,0,0,0,0,0,2014,668.1621,1.333333,655.6776,3731.68,706.5046,297.0892,0,0,0,8508.242,364.3163,2,3,2.5,2154,412500,1004,401600,10900,0,0,0.17,1,874.2368,1,1,0,0,0,1.333333,0.2876821,12.92999,12.92999,1.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43260,-73.68192,40.64054,65.8064,139118,0,100,0,0,0,0,0,0,2015,848.4695,1,838.2838,3922.461,771.3333,435.9662,0,0,0,8150.578,386.9468,2,2,2,1858,699000,1335,534000,165000,0,0,0.16,1,838.2838,1,1,0,0,0,1,0,13.45741,13.45741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
